origem,destino,tipo_conexao,justificativa,peso
Barras-de-proteina,Jams,pre_pos_treino,suplemento com pasta ou mel,274.0
Barras-de-proteina,Butters,pre_pos_treino,suplemento com pasta ou mel,517.6
Barras-de-proteina,Peanut butters,pre_pos_treino,suplemento com pasta ou mel,414.6
Barras-de-proteina,Honeys,pre_pos_treino,suplemento com pasta ou mel,317.4
Barras-de-proteina,Margarines,pre_pos_treino,suplemento com pasta ou mel,438.2
Barras-de-proteina,Sweet spreads,pre_pos_treino,suplemento com pasta ou mel,279.2
Barras-de-proteina,Unsalted butters,pre_pos_treino,suplemento com pasta ou mel,437.0
Barras-de-proteina,Milk powders,pre_pos_treino,suplemento com pasta ou mel,387.0
Barras-de-proteina,Cocoa and chocolate powders,pre_pos_treino,suplemento com pasta ou mel,336.1
Barras-de-proteina,Chocolate-powders,pre_pos_treino,suplemento com pasta ou mel,291.4
Barras-de-proteinas,Jams,pre_pos_treino,suplemento com pasta ou mel,279.2
Barras-de-proteinas,Butters,pre_pos_treino,suplemento com pasta ou mel,522.8
Barras-de-proteinas,Peanut butters,pre_pos_treino,suplemento com pasta ou mel,419.8
Barras-de-proteinas,Honeys,pre_pos_treino,suplemento com pasta ou mel,322.6
Barras-de-proteinas,Margarines,pre_pos_treino,suplemento com pasta ou mel,443.5
Barras-de-proteinas,Sweet spreads,pre_pos_treino,suplemento com pasta ou mel,284.4
Barras-de-proteinas,Unsalted butters,pre_pos_treino,suplemento com pasta ou mel,442.2
Barras-de-proteinas,Milk powders,pre_pos_treino,suplemento com pasta ou mel,392.2
Barras-de-proteinas,Cocoa and chocolate powders,pre_pos_treino,suplemento com pasta ou mel,341.2
Barras-de-proteinas,Chocolate-powders,pre_pos_treino,suplemento com pasta ou mel,296.6
Dietary supplements,Jams,pre_pos_treino,suplemento com pasta ou mel,242.2
Dietary supplements,Butters,pre_pos_treino,suplemento com pasta ou mel,485.8
Dietary supplements,Peanut butters,pre_pos_treino,suplemento com pasta ou mel,382.8
Dietary supplements,Honeys,pre_pos_treino,suplemento com pasta ou mel,285.6
Dietary supplements,Margarines,pre_pos_treino,suplemento com pasta ou mel,406.4
Dietary supplements,Sweet spreads,pre_pos_treino,suplemento com pasta ou mel,247.4
Dietary supplements,Unsalted butters,pre_pos_treino,suplemento com pasta ou mel,405.2
Dietary supplements,Milk powders,pre_pos_treino,suplemento com pasta ou mel,355.1
Dietary supplements,Cocoa and chocolate powders,pre_pos_treino,suplemento com pasta ou mel,304.2
Dietary supplements,Chocolate-powders,pre_pos_treino,suplemento com pasta ou mel,259.5
Supplement,Jams,pre_pos_treino,suplemento com pasta ou mel,278.8
Supplement,Butters,pre_pos_treino,suplemento com pasta ou mel,522.4
Supplement,Peanut butters,pre_pos_treino,suplemento com pasta ou mel,419.4
Supplement,Honeys,pre_pos_treino,suplemento com pasta ou mel,322.2
Supplement,Margarines,pre_pos_treino,suplemento com pasta ou mel,443.1
Supplement,Sweet spreads,pre_pos_treino,suplemento com pasta ou mel,284.0
Supplement,Unsalted butters,pre_pos_treino,suplemento com pasta ou mel,441.8
Supplement,Milk powders,pre_pos_treino,suplemento com pasta ou mel,391.8
Supplement,Cocoa and chocolate powders,pre_pos_treino,suplemento com pasta ou mel,340.9
Supplement,Chocolate-powders,pre_pos_treino,suplemento com pasta ou mel,296.1
Suplementos-alimenticios,Jams,pre_pos_treino,suplemento com pasta ou mel,230.7
Suplementos-alimenticios,Butters,pre_pos_treino,suplemento com pasta ou mel,474.3
Suplementos-alimenticios,Peanut butters,pre_pos_treino,suplemento com pasta ou mel,371.3
Suplementos-alimenticios,Honeys,pre_pos_treino,suplemento com pasta ou mel,274.1
Suplementos-alimenticios,Margarines,pre_pos_treino,suplemento com pasta ou mel,395.0
Suplementos-alimenticios,Sweet spreads,pre_pos_treino,suplemento com pasta ou mel,235.9
Suplementos-alimenticios,Unsalted butters,pre_pos_treino,suplemento com pasta ou mel,393.8
Suplementos-alimenticios,Milk powders,pre_pos_treino,suplemento com pasta ou mel,343.7
Suplementos-alimenticios,Cocoa and chocolate powders,pre_pos_treino,suplemento com pasta ou mel,292.8
Suplementos-alimenticios,Chocolate-powders,pre_pos_treino,suplemento com pasta ou mel,248.1
Suplementos,Jams,pre_pos_treino,suplemento com pasta ou mel,293.4
Suplementos,Butters,pre_pos_treino,suplemento com pasta ou mel,537.0
Suplementos,Peanut butters,pre_pos_treino,suplemento com pasta ou mel,434.0
Suplementos,Honeys,pre_pos_treino,suplemento com pasta ou mel,336.8
Suplementos,Margarines,pre_pos_treino,suplemento com pasta ou mel,457.7
Suplementos,Sweet spreads,pre_pos_treino,suplemento com pasta ou mel,298.6
Suplementos,Unsalted butters,pre_pos_treino,suplemento com pasta ou mel,456.4
Suplementos,Milk powders,pre_pos_treino,suplemento com pasta ou mel,406.4
Suplementos,Cocoa and chocolate powders,pre_pos_treino,suplemento com pasta ou mel,355.5
Suplementos,Chocolate-powders,pre_pos_treino,suplemento com pasta ou mel,310.8
Bars,Jams,pre_pos_treino,suplemento com pasta ou mel,238.2
Bars,Butters,pre_pos_treino,suplemento com pasta ou mel,481.9
Bars,Peanut butters,pre_pos_treino,suplemento com pasta ou mel,378.9
Bars,Honeys,pre_pos_treino,suplemento com pasta ou mel,281.6
Bars,Margarines,pre_pos_treino,suplemento com pasta ou mel,402.5
Bars,Sweet spreads,pre_pos_treino,suplemento com pasta ou mel,243.5
Bars,Unsalted butters,pre_pos_treino,suplemento com pasta ou mel,401.3
Bars,Milk powders,pre_pos_treino,suplemento com pasta ou mel,351.2
Bars,Cocoa and chocolate powders,pre_pos_treino,suplemento com pasta ou mel,300.3
Bars,Chocolate-powders,pre_pos_treino,suplemento com pasta ou mel,255.6
Frozen meats,Protein powders,pre_pos_treino,proteína animal com suplemento,220.4
Frozen meats,Protein bars,pre_pos_treino,proteína animal com suplemento,246.5
Frozen meats,Barras-de-proteina,pre_pos_treino,proteína animal com suplemento,245.4
Frozen meats,Barras-de-proteinas,pre_pos_treino,proteína animal com suplemento,250.6
Frozen meats,Dietary supplements,pre_pos_treino,proteína animal com suplemento,213.6
Frozen meats,Supplement,pre_pos_treino,proteína animal com suplemento,250.2
Frozen meats,Suplementos-alimenticios,pre_pos_treino,proteína animal com suplemento,202.1
Frozen meats,Suplementos,pre_pos_treino,proteína animal com suplemento,264.9
Frozen meats,Bars,pre_pos_treino,proteína animal com suplemento,209.7
Hams,Protein powders,pre_pos_treino,proteína animal com suplemento,213.5
Hams,Protein bars,pre_pos_treino,proteína animal com suplemento,239.5
Hams,Barras-de-proteina,pre_pos_treino,proteína animal com suplemento,238.5
Hams,Barras-de-proteinas,pre_pos_treino,proteína animal com suplemento,243.7
Hams,Dietary supplements,pre_pos_treino,proteína animal com suplemento,206.7
Hams,Supplement,pre_pos_treino,proteína animal com suplemento,243.3
Hams,Suplementos-alimenticios,pre_pos_treino,proteína animal com suplemento,195.2
Hams,Suplementos,pre_pos_treino,proteína animal com suplemento,257.9
Hams,Bars,pre_pos_treino,proteína animal com suplemento,202.8
Sausages,Protein powders,pre_pos_treino,proteína animal com suplemento,269.1
Sausages,Protein bars,pre_pos_treino,proteína animal com suplemento,295.2
Sausages,Barras-de-proteina,pre_pos_treino,proteína animal com suplemento,294.1
Sausages,Barras-de-proteinas,pre_pos_treino,proteína animal com suplemento,299.4
Sausages,Dietary supplements,pre_pos_treino,proteína animal com suplemento,262.3
Sausages,Supplement,pre_pos_treino,proteína animal com suplemento,298.9
Sausages,Suplementos-alimenticios,pre_pos_treino,proteína animal com suplemento,250.8
Sausages,Suplementos,pre_pos_treino,proteína animal com suplemento,313.6
Sausages,Bars,pre_pos_treino,proteína animal com suplemento,258.4
Chicken eggs,Protein powders,pre_pos_treino,proteína animal com suplemento,218.6
Chicken eggs,Protein bars,pre_pos_treino,proteína animal com suplemento,244.6
Chicken eggs,Barras-de-proteina,pre_pos_treino,proteína animal com suplemento,243.6
Chicken eggs,Barras-de-proteinas,pre_pos_treino,proteína animal com suplemento,248.8
Chicken eggs,Dietary supplements,pre_pos_treino,proteína animal com suplemento,211.8
Chicken eggs,Supplement,pre_pos_treino,proteína animal com suplemento,248.4
Chicken eggs,Suplementos-alimenticios,pre_pos_treino,proteína animal com suplemento,200.3
Chicken eggs,Suplementos,pre_pos_treino,proteína animal com suplemento,263.0
Chicken eggs,Bars,pre_pos_treino,proteína animal com suplemento,207.9
Pescados,Protein powders,pre_pos_treino,proteína animal com suplemento,220.2
Pescados,Protein bars,pre_pos_treino,proteína animal com suplemento,246.2
Pescados,Barras-de-proteina,pre_pos_treino,proteína animal com suplemento,245.2
Pescados,Barras-de-proteinas,pre_pos_treino,proteína animal com suplemento,250.3
Pescados,Dietary supplements,pre_pos_treino,proteína animal com suplemento,213.3
Pescados,Supplement,pre_pos_treino,proteína animal com suplemento,249.9
Pescados,Suplementos-alimenticios,pre_pos_treino,proteína animal com suplemento,201.8
Pescados,Suplementos,pre_pos_treino,proteína animal com suplemento,264.6
Pescados,Bars,pre_pos_treino,proteína animal com suplemento,209.4
Canned sardines,Protein powders,pre_pos_treino,proteína animal com suplemento,233.7
Canned sardines,Protein bars,pre_pos_treino,proteína animal com suplemento,259.8
Canned sardines,Barras-de-proteina,pre_pos_treino,proteína animal com suplemento,258.7
Canned sardines,Barras-de-proteinas,pre_pos_treino,proteína animal com suplemento,263.9
Canned sardines,Dietary supplements,pre_pos_treino,proteína animal com suplemento,226.9
Canned sardines,Supplement,pre_pos_treino,proteína animal com suplemento,263.5
Canned sardines,Suplementos-alimenticios,pre_pos_treino,proteína animal com suplemento,215.4
Canned sardines,Suplementos,pre_pos_treino,proteína animal com suplemento,278.1
Canned sardines,Bars,pre_pos_treino,proteína animal com suplemento,222.9
Meals with chicken,Protein powders,pre_pos_treino,proteína animal com suplemento,223.5
Meals with chicken,Protein bars,pre_pos_treino,proteína animal com suplemento,249.5
Meals with chicken,Barras-de-proteina,pre_pos_treino,proteína animal com suplemento,248.5
Meals with chicken,Barras-de-proteinas,pre_pos_treino,proteína animal com suplemento,253.7
Meals with chicken,Dietary supplements,pre_pos_treino,proteína animal com suplemento,216.7
Meals with chicken,Supplement,pre_pos_treino,proteína animal com suplemento,253.3
Meals with chicken,Suplementos-alimenticios,pre_pos_treino,proteína animal com suplemento,205.2
Meals with chicken,Suplementos,pre_pos_treino,proteína animal com suplemento,267.9
Meals with chicken,Bars,pre_pos_treino,proteína animal com suplemento,212.8
Frozen foods,Protein powders,pre_pos_treino,proteína animal com suplemento,229.9
Frozen foods,Protein bars,pre_pos_treino,proteína animal com suplemento,255.9
Frozen foods,Barras-de-proteina,pre_pos_treino,proteína animal com suplemento,254.9
Frozen foods,Barras-de-proteinas,pre_pos_treino,proteína animal com suplemento,260.1
Frozen foods,Dietary supplements,pre_pos_treino,proteína animal com suplemento,223.1
Frozen foods,Supplement,pre_pos_treino,proteína animal com suplemento,259.7
Frozen foods,Suplementos-alimenticios,pre_pos_treino,proteína animal com suplemento,211.6
Frozen foods,Suplementos,pre_pos_treino,proteína animal com suplemento,274.3
Frozen foods,Bars,pre_pos_treino,proteína animal com suplemento,219.2
